id,duration,time,unique_id,method,endpoint,params,class
1,0.2157851718366146,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADEQIkQw==""]]}",,GET,/ad,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5c4f5967aac8be0001716a65"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0362d1f84f5bf0edcd028"", ""recruiter"": ""prolific""}}",Request
2,0.056698985397815704,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADFAgLng==""]]}",,GET,/consent,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5c4f5967aac8be0001716a65"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0362d1f84f5bf0edcd028"", ""recruiter"": ""prolific""}}",Request
3,0.06630831584334373,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADFAleAw==""]]}",,GET,/ad,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5962a5b29955ee00015bce98"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0364134e33960b6a62ccb"", ""recruiter"": ""prolific""}}",Request
4,0.02589784562587738,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADFQtQ3g==""]]}",,GET,/start,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5c4f5967aac8be0001716a65"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0362d1f84f5bf0edcd028"", ""recruiter"": ""prolific""}}",Request
5,0.38264740258455276,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADFgilGQ==""]]}",5c4f5967aac8be0001716a65:68f0362d1f84f5bf0edcd028,GET,/timeline,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""unique_id"": ""5c4f5967aac8be0001716a65:68f0362d1f84f5bf0edcd028""}}",Request
6,0.06488791108131409,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADGgLFcg==""]]}",,GET,/consent,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5962a5b29955ee00015bce98"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0364134e33960b6a62ccb"", ""recruiter"": ""prolific""}}",Request
7,0.18615877255797386,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADHAiRfw==""]]}",,POST,/response,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""__dict__"": {""_parents"": {""py/object"": ""weakref.WeakKeyDictionary"", ""data"": {""<weakref at 0x7f4ffc66e9d0; to 'sqlalchemy.orm.state.InstanceState' at 0x7f4ff4f7d910>"": ""params""}, ""_remove"": {""py/function"": ""weakref.WeakKeyDictionary.__init__.<locals>.remove""}, ""_pending_removals"": [], ""_iterating"": {""py/set"": []}, ""_dirty_len"": false}}}",Request
8,0.015161558985710144,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADHAjQRA==""]]}",,GET,/start,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""PROLIFIC_PID"": ""5962a5b29955ee00015bce98"", ""STUDY_ID"": ""68f0337ddeb2e66db1f56419"", ""SESSION_ID"": ""68f0364134e33960b6a62ccb"", ""recruiter"": ""prolific""}}",Request
9,0.20411380752921104,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADHAyc7Q==""]]}",5c4f5967aac8be0001716a65:68f0362d1f84f5bf0edcd028,GET,/timeline,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""unique_id"": ""5c4f5967aac8be0001716a65:68f0362d1f84f5bf0edcd028""}}",Request
10,0.2100578211247921,"{""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+kKEAADHQKUqQ==""]]}",5962a5b29955ee00015bce98:68f0364134e33960b6a62ccb,GET,/timeline,"{""py/object"": ""sqlalchemy.ext.mutable.MutableDict"", ""py/state"": {""unique_id"": ""5962a5b29955ee00015bce98:68f0364134e33960b6a62ccb""}}",Request
