arguments,vars,id,creation_time,failed,failed_reason,time_of_death,label,function,pending,finished,time_started,time_finished,time_taken,_unique_key,participant_id,trial_maker_id,network_id,node_id,trial_id,response_id,asset_id,type,redis_job_id,timeout,timeout_scheduled_for,cancelled,class,object_type
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 29}}}",{},11,2025-10-16 00:10:50,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:10:50,2025-10-16 00:10:50,0.24366949126124382,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 29}}}}",4,audio_gibbs_demo,,29,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:15:50,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 30}}}",{},12,2025-10-16 00:11:03,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:11:04,2025-10-16 00:11:04,0.24118827283382416,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 30}}}}",4,audio_gibbs_demo,,30,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:16:03,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 31}}}",{},13,2025-10-16 00:13:21,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:13:21,2025-10-16 00:13:22,0.255178477615118,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 31}}}}",3,audio_gibbs_demo,,31,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:18:21,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 32}}}",{},14,2025-10-16 00:13:21,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:13:22,2025-10-16 00:13:22,0.24791419878602028,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 32}}}}",3,audio_gibbs_demo,,32,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:18:21,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 33}}}",{},15,2025-10-16 00:13:41,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:13:41,2025-10-16 00:13:41,0.25928231328725815,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 33}}}}",3,audio_gibbs_demo,,33,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:18:41,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 34}}}",{},16,2025-10-16 00:13:50,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:13:51,2025-10-16 00:13:51,0.25456736609339714,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 34}}}}",3,audio_gibbs_demo,,34,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:18:50,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 35}}}",{},17,2025-10-16 00:14:02,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:14:02,2025-10-16 00:14:03,0.2702447436749935,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 35}}}}",3,audio_gibbs_demo,,35,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:19:02,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 36}}}",{},18,2025-10-16 00:14:09,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:14:09,2025-10-16 00:14:09,0.2433537282049656,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 36}}}}",3,audio_gibbs_demo,,36,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:19:09,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 37}}}",{},19,2025-10-16 00:14:47,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:14:47,2025-10-16 00:14:47,0.24601991847157478,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 37}}}}",5,audio_gibbs_demo,,37,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:19:47,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 38}}}",{},20,2025-10-16 00:14:47,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:14:47,2025-10-16 00:14:47,0.2625935897231102,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 38}}}}",5,audio_gibbs_demo,,38,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:19:47,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 39}}}",{},21,2025-10-16 00:15:49,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:15:49,2025-10-16 00:15:49,0.24749109521508217,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 39}}}}",5,audio_gibbs_demo,,39,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:20:49,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 40}}}",{},22,2025-10-16 00:16:01,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:16:01,2025-10-16 00:16:01,0.25422587990760803,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 40}}}}",5,audio_gibbs_demo,,40,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:21:01,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 41}}}",{},23,2025-10-16 00:16:10,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:16:10,2025-10-16 00:16:10,0.24840091541409492,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 41}}}}",5,audio_gibbs_demo,,41,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:21:10,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 42}}}",{},24,2025-10-16 00:16:19,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:16:19,2025-10-16 00:16:19,0.24760431051254272,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 42}}}}",5,audio_gibbs_demo,,42,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:21:19,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 43}}}",{},25,2025-10-16 00:21:43,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:21:43,2025-10-16 00:21:43,0.2537912055850029,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 43}}}}",6,audio_gibbs_demo,,43,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:26:43,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 44}}}",{},26,2025-10-16 00:21:43,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:21:43,2025-10-16 00:21:44,0.25327154248952866,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 44}}}}",6,audio_gibbs_demo,,44,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:26:43,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 45}}}",{},27,2025-10-16 00:22:10,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:22:10,2025-10-16 00:22:10,0.25481075420975685,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 45}}}}",6,audio_gibbs_demo,,45,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:27:10,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 46}}}",{},28,2025-10-16 00:22:33,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:22:33,2025-10-16 00:22:34,0.26623060181736946,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 46}}}}",6,audio_gibbs_demo,,46,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:27:33,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 47}}}",{},29,2025-10-16 00:22:51,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:22:51,2025-10-16 00:22:51,0.25245344266295433,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 47}}}}",6,audio_gibbs_demo,,47,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:27:51,False,WorkerAsyncProcess,AsyncProcess
"{""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 48}}}",{},30,2025-10-16 00:23:16,False,,,call_async_on_deploy,"{""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}",False,True,2025-10-16 00:23:17,2025-10-16 00:23:17,0.2470570057630539,"{""label"": ""call_async_on_deploy"", ""function"": {""py/function"": ""psynet.trial.main.TrialNode.call_async_on_deploy""}, ""arguments"": {""self"": {""py/object"": ""dallinger_experiment.experiment.CustomNode"", ""identifiers"": {""id"": 48}}}}",6,audio_gibbs_demo,,48,,,,WorkerAsyncProcess,,300.0,2025-10-16 00:28:16,False,WorkerAsyncProcess,AsyncProcess
