framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,128,0.009763199836015701
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,8,0.004569600149989128
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,8,0.010499200224876404
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,4,0.004508800059556961
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,4,0.010662399977445603
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,2,0.004636799916625023
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,64,0.018198400735855103
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,128,0.024156799912452696
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,32,0.005475199967622757
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,2,0.010592000186443329
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,64,0.006915199756622315
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,1,0.007456000149250031
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,16,0.00480320006608963
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,128,0.006380800157785416
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,1,1,0.00469760000705719
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,128,0.010188800096511842
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,64,0.0055808000266551975
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,64,0.00873280018568039
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,16,0.008515200018882752
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,32,0.004755200073122978
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,16,0.004620800167322159
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,8,0.005737600103020668
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,2,0.0046016000211238865
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,32,0.014115199446678162
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,4,0.004508800059556961
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,8,0.00817599967122078
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,1,16,0.010870400071144103
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,32,0.008284799754619598
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,2,1,0.004726399853825569
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,float16,4,128,0.0064640000462532045
SGLang,0.5.1.post1,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,2,1,0.007315199822187424
