num	folder	filename	time (unix)
0	data/img1	img-00610.png	1704737984.344298
1	data/img1	img-00611.png	1704737984.3447502
2	data/img1	img-00612.png	1704737984.3451788
3	data/img1	img-00613.png	1704737984.3456066
4	data/img1	img-00614.png	1704737984.3460386
5	data/img1	img-00615.png	1704737984.3464668
6	data/img1	img-00616.png	1704737984.3469083
7	data/img1	img-00617.png	1704737984.3473446
8	data/img1	img-00618.png	1704737984.3477845
9	data/img1	img-00619.png	1704737984.3482428
10	data/img1	img-00620.png	1704737984.348664
11	data/img2	img-00625.png	1704737984.3492818
12	data/img2	img-00626.png	1704737984.3497345
13	data/img2	img-00627.png	1704737984.350207
14	data/img2	img-00628.png	1704737984.3506632
15	data/img2	img-00629.png	1704737984.3511338
16	data/img2	img-00630.png	1704737984.3515685
17	data/img2	img-00631.png	1704737984.3520246
18	data/img2	img-00632.png	1704737984.3525362
19	data/img2	img-00633.png	1704737984.3529627
