framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_1.2,0.17215999603271484
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_0.6,0.2045984077453613
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_0.8,0.20284992218017578
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_1.2,0.189617919921875
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.6,0.20952127456665037
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.8,0.20256895065307617
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.2,0.19966592788696289
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.6,0.21136192321777342
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.8,0.21130495071411132
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.2,0.24274688720703125
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_0.6,0.24728960037231446
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_0.8,0.24929855346679686
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_1.2,0.2709625625610351
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_0.6,0.27195648193359373
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_0.8,0.27426111221313476
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_1.2,0.3470080184936523
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,uniform,0.1293984055519104
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,uniform,0.1280128002166748
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,uniform,0.12804479598999025
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,uniform,0.12812479734420776
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,uniform,0.12920639514923096
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,uniform,0.12986880540847778
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,uniform,0.12995519638061523
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,uniform,0.13899199962615966
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_0.6,0.11531392097473145
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_0.8,0.09989376068115234
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_1.2,0.09971776008605956
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.6,0.12022144317626952
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.8,0.11696960449218749
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_1.2,0.11365887641906738
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.6,0.12035008430480958
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.8,0.12037183761596679
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_1.2,0.11890560150146486
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.6,0.11889663696289063
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.8,0.11732864379882812
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_1.2,0.11767680168151855
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.6,0.12294848442077637
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,uniform,0.12906240224838256
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,uniform,0.12764480113983154
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,uniform,0.12783360481262207
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,uniform,0.12838079929351806
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,uniform,0.12918080091476442
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,uniform,0.12980480194091798
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,uniform,0.12989439964294433
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,uniform,0.1385696053504944
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_0.6,0.11332351684570312
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_0.8,0.11347968101501464
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_1.2,0.09979840278625488
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.6,0.12010175704956054
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.8,0.11698623657226563
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_1.2,0.11686592102050782
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.6,0.12002176284790038
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.8,0.12045503616333009
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_1.2,0.11013759613037108
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.6,0.12053952217102051
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.8,0.11909055709838867
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_1.2,0.12056768417358399
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.6,0.12278016090393067
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.8,0.12713408470153809
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.2,0.14162688255310057
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_0.6,0.1412659168243408
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_0.8,0.14690815925598144
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_1.2,0.1619833564758301
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_0.6,0.15533632278442383
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_0.8,0.20116352081298827
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_1.2,0.27452863693237306
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_0.6,0.24709184646606444
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_0.8,0.28004415512084957
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_1.2,0.4060627365112305
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,64,uniform,0.08258559703826904
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,64,uniform,0.08216320276260376
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,64,uniform,0.08195520043373108
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,64,uniform,0.0821727991104126
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,uniform,0.08312000036239624
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,uniform,0.08412479758262634
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,uniform,0.08835520148277283
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,uniform,0.11044479608535766
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,64,power_law_0.6,0.07727615833282471
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,64,power_law_0.8,0.07596479892730713
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,64,power_law_1.2,0.07582719802856445
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,64,power_law_0.6,0.07721983909606933
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,64,power_law_0.8,0.07748095989227295
SGLang,0.5.0,NVIDIA H200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,64,power_law_1.2,0.0742790412902832
