framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,1.2907748562949044
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,1.2597119978496008
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,1.2577691418784005
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,1.2988845791135515
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,uniform,1.3173943076814925
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,2,uniform,1.2740205696650915
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,2,uniform,1.6554285798754012
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,uniform,2.583327974591936
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,2,uniform,3.319209132875715
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,2,uniform,5.418020520891462
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,2,uniform,9.924758911132812
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,1.2774034227643694
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,2.142911979130336
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,1.2938194104603358
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,1.293769155229841
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,uniform,1.3339474030903407
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,4,uniform,1.3185325520379203
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,4,uniform,1.6601188353129797
SGLang,0.5.0,NVIDIA H200,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,4,uniform,2.0328777517591203
