framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,256,1,0,0.13983360528945923
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,512,1,0,0.14108480215072633
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,1024,1,0,0.14235520362854004
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,2048,1,0,0.14196799993515014
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,4096,1,0,0.14916479587554932
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,8192,1,0,0.15796159505844115
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,16384,1,0,0.1739423990249634
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,32768,1,0,0.21322879791259766
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,65536,1,0,0.2848639965057373
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,5,131072,1,0,0.4582176208496094
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16,1,0,0.13356159925460814
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32,1,0,0.14397120475769043
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,64,1,0,0.14141759872436524
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,128,1,0,0.1414463996887207
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,256,1,0,0.14265600442886353
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,512,1,0,0.14394880533218385
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,1024,1,0,0.14508479833602905
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,2048,1,0,0.14461439847946167
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,4096,1,0,0.1523808002471924
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,8192,1,0,0.16165119409561157
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,16384,1,0,0.18363200426101683
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,32768,1,0,0.23017599582672119
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,65536,1,0,0.31447999477386473
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,6,131072,1,0,0.4784480094909668
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,16,1,0,0.13523839712142943
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,32,1,0,0.14555519819259644
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,64,1,0,0.14273600578308104
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,128,1,0,0.1425887942314148
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,256,1,0,0.14404480457305907
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,512,1,0,0.14562560319900514
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,1024,1,0,0.14620159864425658
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,2048,1,0,0.14614720344543458
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,4096,1,0,0.15453439950942993
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,8192,1,0,0.16946879625320435
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,16384,1,0,0.20597760677337645
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,32768,1,0,0.2637984037399292
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,65536,1,0,0.3764096021652222
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,7,131072,1,0,0.6556928157806396
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16,1,0,0.12844799757003783
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32,1,0,0.13889919519424437
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,64,1,0,0.13569600582122804
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,128,1,0,0.13563840389251708
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,256,1,0,0.1371072053909302
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,512,1,0,0.13854399919509888
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,1024,1,0,0.13987200260162352
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,2048,1,0,0.14655359983444213
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,4096,1,0,0.15447039604187013
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,8192,1,0,0.1689504027366638
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,16384,1,0,0.19978879690170287
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,32768,1,0,0.25614080429077146
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,65536,1,0,0.3693567991256714
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,8,131072,1,0,0.6440671920776367
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16,1,0,0.12741760015487671
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32,1,0,0.13841279745101928
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,64,1,0,0.138099205493927
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,128,1,0,0.13985600471496581
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,256,1,0,0.14173120260238647
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,512,1,0,0.14055039882659912
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,1024,1,0,0.1469472050666809
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,2048,1,0,0.15484479665756226
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,4096,1,0,0.1702623963356018
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,8192,1,0,0.19998079538345337
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,16384,1,0,0.25770881175994875
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,32768,1,0,0.37046399116516116
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,65536,1,0,0.6191167831420898
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,16,131072,1,0,1.1176480293273925
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16,1,0,0.11749759912490845
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32,1,0,0.1172287940979004
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,64,1,0,0.11887359619140625
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,128,1,0,0.12098239660263062
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,256,1,0,0.13409600257873536
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,512,1,0,0.14336320161819457
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,1024,1,0,0.1525472044944763
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,2048,1,0,0.1670240044593811
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,4096,1,0,0.19851839542388916
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,8192,1,0,0.2553951978683472
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,16384,1,0,0.3678879976272583
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,32768,1,0,0.6205311775207519
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,65536,1,0,1.1202272415161132
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,32,131072,1,0,2.113532829284668
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16,1,0,0.1056480050086975
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32,1,0,0.10580159425735473
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,64,1,0,0.1079327940940857
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,128,1,0,0.10893759727478028
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,256,1,0,0.13812799453735353
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,512,1,0,0.15244799852371216
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,1024,1,0,0.17256640195846557
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,2048,1,0,0.20273280143737793
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,4096,1,0,0.26073920726776123
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,8192,1,0,0.3712287902832031
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,16384,1,0,0.6242496013641358
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,32768,1,0,1.1267711639404296
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,65536,1,0,2.114963150024414
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,64,131072,1,0,4.102835083007813
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16,1,0,0.13325439691543578
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32,1,0,0.1341920018196106
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,64,1,0,0.1374559998512268
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,128,1,0,0.14017599821090698
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,256,1,0,0.14910720586776732
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,512,1,0,0.1660416007041931
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,1024,1,0,0.19574400186538696
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,2048,1,0,0.2545919895172119
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,4096,1,0,0.36884799003601076
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,8192,1,0,0.5950016021728516
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,16384,1,0,1.0517824172973633
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,32768,1,0,1.9652000427246095
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,65536,1,0,3.789302444458008
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,128,131072,1,0,7.446675109863281
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16,1,0,0.1825055956840515
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32,1,0,0.18387839794158936
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,64,1,0,0.19025919437408448
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,128,1,0,0.1965567946434021
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,256,1,0,0.21250240802764891
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,512,1,0,0.24327359199523926
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,1024,1,0,0.303654408454895
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,2048,1,0,0.41901121139526365
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,4096,1,0,0.6465119838714599
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,8192,1,0,1.1019776344299317
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,16384,1,0,2.014841651916504
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,32768,1,0,3.8422657012939454
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,65536,1,0,7.502803039550781
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,256,131072,1,0,14.822904968261719
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16,1,0,0.3212640047073364
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32,1,0,0.32273919582366944
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,64,1,0,0.3354111909866333
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,128,1,0,0.34951999187469485
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,256,1,0,0.3802623987197876
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,512,1,0,0.44040641784667967
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,1024,1,0,0.560313606262207
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,2048,1,0,0.7891583919525147
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,4096,1,0,1.2445183753967286
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,8192,1,0,2.154220771789551
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,16384,1,0,3.9803489685058593
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,32768,1,0,7.6364898681640625
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,512,65536,1,0,14.955952453613282
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16,1,0,0.5895936012268066
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32,1,0,0.5920544147491456
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,64,1,0,0.6138400077819824
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,128,1,0,0.6420703887939453
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,256,1,0,0.707587194442749
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,512,1,0,0.8290176391601562
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,1024,1,0,1.0668224334716796
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,2048,1,0,1.5252415657043457
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,4096,1,0,2.4354143142700195
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,8192,1,0,4.260575866699218
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,16384,1,0,7.916802978515625
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1024,32768,1,0,15.241561889648438
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16,2,0,0.09897279739379883
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32,2,0,0.10837759971618652
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,64,2,0,0.10677119493484497
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,128,2,0,0.10480320453643799
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,256,2,0,0.10410239696502685
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,512,2,0,0.1041375994682312
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,1024,2,0,0.1071679949760437
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,2048,2,0,0.10750720500946045
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,4096,2,0,0.10922240018844605
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,8192,2,0,0.11370879411697388
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,16384,2,0,0.12055360078811646
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,32768,2,0,0.13727359771728515
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,65536,2,0,0.14559680223464966
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,1,131072,2,0,0.1658687949180603
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16,2,0,0.09821760058403015
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32,2,0,0.10571839809417724
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,64,2,0,0.10431040525436401
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,128,2,0,0.10168639421463013
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,256,2,0,0.10237760543823242
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,512,2,0,0.10238720178604126
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,1024,2,0,0.10202239751815796
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,2048,2,0,0.10275839567184449
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,4096,2,0,0.10663679838180543
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,8192,2,0,0.11121920347213746
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,16384,2,0,0.12108800411224366
SGLang,0.5.0,NVIDIA H200,mla_generation,flashinfer,fp8_block,fp8,2,32768,2,0,0.13177599906921386
