framework,version,device,op_name,kernel_source,quant_type,num_token,hidden_size,intermediate_size,avg_ms
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,1,7168,2048,0.7767007946968079
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,2,7168,2048,0.5817632019519806
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,4,7168,2048,0.5679487943649292
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,8,7168,2048,0.5684832036495209
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,16,7168,2048,0.568665599822998
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,32,7168,2048,0.6253248035907746
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,64,7168,2048,0.6124895930290222
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,128,7168,2048,0.6905759990215301
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,256,7168,2048,0.8836863934993744
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,512,7168,2048,0.7415967881679535
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,1024,7168,2048,0.6519712090492249
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,2048,7168,2048,0.7097631990909576
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,4096,7168,2048,0.8317887961864472
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,8192,7168,2048,0.8991904079914093
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,16384,7168,2048,1.3574591994285583
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,32768,7168,2048,2.589574360847473
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,65536,7168,2048,5.4826335430145265
SGLang,0.5.0,NVIDIA H100,mlp,deepseek_v2,fp8_block,131072,7168,2048,11.219561576843262
