framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,2.2603245122092113
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,1.2336137294769287
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,1.2196160043988908
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,1.200283408164978
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,uniform,1.2531565768378121
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,4,uniform,1.262358852795192
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,4,uniform,2.019556556429182
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,4,uniform,2.4435520512717113
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,uniform,3.9523520129067555
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,4,uniform,6.870038849966867
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,65536,7168,2048,8,256,1,4,uniform,13.334752219063896
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,2.4614993844713484
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,2.4955383028302873
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,2.505046878542219
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,2.4256777422768727
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,uniform,2.586226293018886
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,2,uniform,2.556525673185076
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,2,uniform,2.6078171730041504
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,uniform,3.651177133832659
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,2,uniform,4.273572581154959
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,2,uniform,7.153997693743024
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,2,uniform,13.656776836940221
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,2.504841157368251
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,2.428347417286464
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,2.3625874519348145
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,2.4603793961661204
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,uniform,2.531104019709996
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,4,uniform,2.3955976963043213
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,4,uniform,1.7883748497281755
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,4,uniform,2.4448503085545132
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,uniform,3.9199085576193675
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,4,uniform,6.8936960356576105
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,65536,7168,2048,8,256,1,4,uniform,13.215465136936732
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,uniform,2.4020205565861295
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,uniform,2.2719176837376187
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,uniform,2.3161279473985945
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,uniform,2.248763459069388
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,8,uniform,2.5517211641584123
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,8,uniform,2.231935977935791
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,8,uniform,1.5862902913774763
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,8,uniform,2.3292206014905656
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,8,uniform,3.8464411667415073
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,65536,7168,2048,8,256,1,8,uniform,6.822834355490548
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,131072,7168,2048,8,256,1,8,uniform,13.837312017168317
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,uniform,2.1936639717647006
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,uniform,2.5286719458443776
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,uniform,2.302560022899083
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,uniform,2.3879543031964983
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,16,uniform,1.2582034383501326
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,16,uniform,1.2906056983130318
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,16,uniform,1.5233508689062936
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,16,uniform,2.282381704875401
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,65536,7168,2048,8,256,1,16,uniform,3.845878839492798
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,131072,7168,2048,8,256,1,16,uniform,7.289906297411237
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,262144,7168,2048,8,256,1,16,uniform,14.470921243940081
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,uniform,2.4480137484414235
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,uniform,2.262427432196481
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,uniform,2.1960823195321217
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,uniform,2.1900662694658553
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,32,uniform,1.2443154198782784
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,32,uniform,1.323035444532122
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,32768,7168,2048,8,256,1,32,uniform,1.5475794247218542
SGLang,0.5.0,NVIDIA H100,moe_context,deepepmoe,fp8_block,65536,7168,2048,8,256,1,32,uniform,2.378336020878383
