framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,uniform,0.2202847957611084
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,uniform,0.343503999710083
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,uniform,0.5737887859344483
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,uniform,1.0471136093139648
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,2.0277887344360352
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,2.0241439819335936
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,2.0256895065307616
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,2.0236064910888674
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.6,0.3382668685913086
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.8,0.33792129516601566
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.2,0.33686721801757813
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.6,0.5689971160888672
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.8,0.5425363159179687
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.2,0.24743167877197267
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.6,0.4391212844848633
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.8,0.486737289428711
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.2,0.42896575927734376
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.6,0.8939180755615235
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.8,0.7781279754638672
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.2,0.620830078125
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,1.266344985961914
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,1.1473177337646485
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.2,0.8924966430664062
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.6,1.6099853515625
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.8,1.5471673583984376
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.2,1.4521382141113282
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.6,1.7395353698730467
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.8,1.6917709350585937
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.2,1.5949644470214843
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.6,1.7897850036621095
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.8,1.7523904418945313
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.2,1.7619699096679688
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,uniform,0.3134239912033081
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,4,uniform,0.5445119857788085
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,4,uniform,1.0166239738464355
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,4,uniform,1.0203871726989746
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,1.0204959869384767
SGLang,0.5.0,NVIDIA H100,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,1.0193920135498047
