framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,4,1,0,0.8428080007433891
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,8,1,0,0.8250439986586571
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,16,1,0,0.8231960088014603
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,32,1,0,0.8153599873185158
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,64,1,0,0.8142959997057915
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,128,1,0,0.8281759992241859
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,256,1,0,0.8209600001573563
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,512,1,0,0.8775560036301613
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,1024,1,0,0.9815400019288063
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,2048,1,0,1.5315679907798767
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,4096,1,0,2.809056043624878
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,8192,1,0,7.8411641120910645
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,1,16384,1,0,27.28367590904236
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,4,1,0,0.8295200020074844
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,8,1,0,0.8161399960517883
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,16,1,0,0.8093760013580322
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,32,1,0,0.8149119913578033
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,64,1,0,0.8197359964251518
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,128,1,0,0.819983996450901
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,256,1,0,0.892379991710186
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,512,1,0,0.9801199957728386
SGLang,0.5.0,NVIDIA H100,mla_context,flashinfer,fp8_block,fp8,128,2,1024,1,0,1.4221719801425934
