0 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000 20000
3.84324e-10 18877 17981 17251 16722 16297 15769 15342 15034 14822 14462 14258 14237 15207 16239 15941 15258 14590 14030 13458 12868 12649 12141 11912 11623 11365 11071 10790 10551 10399 10132
7.68649e-10 18676 17778 17197 17576 19115 20252 20694 20374 19436 17810 16164 14907 14248 13928 13081 12567 11963 11668 11299 10642 10598 9986 9823 9538 9576 9208 9096 8755 8611 8325
1.15297e-09 18473 17637 17087 17508 19044 20197 20522 20717 20939 19074 17474 16233 16366 17628 17286 17070 16434 16162 15803 14812 14775 14216 13749 13485 13307 12753 12820 12292 11903 11321
1.5373e-09 18297 17505 17474 18552 19614 21596 22050 23723 27683 24763 22461 21108 20318 19372 19048 19698 20043 20462 20794 19984 20389 19720 19181 18660 18714 17687 17933 16898 16271 15087
1.92162e-09 18119 17410 17387 18364 21514 27177 29648 30662 28413 24720 22305 20883 19964 18941 18921 20370 21988 23759 25560 25600 27157 26618 26072 25316 25141 23418 23409 21551 20664 18487
2.30595e-09 17958 17328 17762 19733 27505 29446 28539 30151 27849 23730 21730 20129 19223 18088 18375 21012 24138 27797 31739 32973 36290 35699 35544 33962 33308 30947 30280 26968 25530 22161
2.69027e-09 17829 17258 17856 20977 27544 29438 28316 28996 26454 22859 21026 19414 18359 17140 17888 21740 26766 32919 39592 42963 48493 48541 48547 45769 44737 40397 39091 34202 31682 26524
3.07459e-09 17675 17250 18573 20609 28026 29253 27733 28173 25651 21879 20000 18282 17341 16219 17320 22276 29851 38750 50325 57076 65654 66597 66172 62679 60200 52845 50529 43209 39011 32180
3.45892e-09 17551 17125 18562 21615 27874 28758 26818 27205 24354 20609 18889 17209 16284 15363 16896 22936 33137 46532 64465 75934 89600 91673 92090 85856 82111 69544 65391 54397 48479 38707
3.84324e-09 17418 17008 18674 21409 28475 28629 26256 26049 23467 19665 17845 16309 15290 14412 16624 23689 37377 56132 83345 102306 123734 126305 128102 119314 111363 92222 84519 69264 60487 47181
4.22757e-09 17288 17303 19078 21141 27935 28334 25513 25189 22563 18664 16804 15235 14281 13495 16065 24613 42514 68614 107137 138363 172174 174261 179324 165576 152279 124277 109947 89423 76721 58747
4.61189e-09 17121 17117 19011 20659 27856 27855 24352 24182 21716 17839 15836 14361 13358 12668 15618 25828 48716 84261 140685 187228 227297 205520 218454 212228 209014 168779 145881 116755 97417 73482
4.99622e-09 16980 17012 19057 20377 27544 27080 23356 23181 20911 16917 14794 13444 12444 11916 15095 27215 56013 105659 182251 232554 239760 243407 251255 232417 209816 218664 192050 152749 124381 93656
5.38054e-09 16797 16987 18650 20048 27224 26715 22701 22291 19806 16052 13955 12579 11691 11263 14609 28932 65005 131911 214199 253921 337949 344349 351605 326377 289668 227773 217770 200522 159142 119127
5.76486e-09 16644 16905 18283 19734 26517 26252 21993 21458 19208 15364 13120 11793 10969 10605 14264 30931 76299 164893 241090 344257 471976 488572 495826 458305 405482 311881 253613 198693 207414 152787
6.14919e-09 16464 16929 18031 19462 26250 25463 21048 20592 18428 14564 12399 11147 10277 9964 13861 32805 89724 201254 320589 473331 660772 693959 702799 646957 563052 427484 339991 260959 207583 197363
6.53351e-09 16331 16829 17912 19018 25894 24712 20234 19777 17713 13865 11643 10495 9659 9374 13567 35167 105848 210425 420350 655551 935177 987000 998124 912738 778268 580174 458048 341027 269728 219750
6.91784e-09 16091 16906 17758 18533 25330 24348 19501 18954 17156 13162 10964 9906 9051 8799 13349 37873 125158 265349 555627 900148 1.30596e+06 1.39309e+06 1.43248e+06 1.27899e+06 1.06967e+06 788028 616770 458122 354198 257882
7.30216e-09 15886 16793 17604 18280 24767 23759 18739 18160 16472 12592 10358 9305 8469 8195 13126 40951 147347 334549 740493 1.24852e+06 1.82941e+06 1.96122e+06 2.0538e+06 1.80142e+06 1.48302e+06 1.05938e+06 827039 608527 463732 341427
7.68649e-09 15568 16732 17312 17991 24371 22906 17926 17331 15848 11993 9735 8734 7981 7659 12860 44084 174415 423119 965695 1.71781e+06 2.42851e+06 2.34367e+06 2.57339e+06 2.32106e+06 2.09036e+06 1.46211e+06 1.0912e+06 813988 617726 454239
8.07081e-09 14967 16537 17017 17654 24126 22242 17221 16515 15155 11391 9192 8272 7503 7211 12703 47926 205686 537560 1.27051e+06 2.34451e+06 2.55839e+06 2.75468e+06 2.92556e+06 2.51663e+06 2.07945e+06 1.9944e+06 1.45526e+06 1.09818e+06 833649 611763
8.45513e-09 14690 16205 16696 17291 23697 21809 16580 15797 14586 10877 8710 7808 7075 6759 12522 52458 208028 681569 1.67719e+06 2.38179e+06 3.63481e+06 3.96807e+06 4.14538e+06 3.52313e+06 2.85668e+06 2.20281e+06 1.95295e+06 1.49442e+06 1.13109e+06 833815
8.83946e-09 14575 16083 16439 16836 23049 21157 15917 15154 14022 10362 8205 7348 6712 6381 12386 57252 248307 863733 2.16982e+06 3.28411e+06 5.12842e+06 5.69857e+06 5.94085e+06 4.96509e+06 3.97652e+06 2.7411e+06 2.44008e+06 1.95921e+06 1.52411e+06 1.15657e+06
9.22378e-09 14449 15995 16197 16516 22618 20439 15247 14519 13366 9839 7726 6949 6344 6033 12283 63021 298965 1.08338e+06 2.22496e+06 4.5498e+06 7.18256e+06 8.31918e+06 8.57904e+06 7.12214e+06 5.5016e+06 3.7451e+06 2.58009e+06 2.14695e+06 2.09182e+06 1.5633e+06
9.60811e-09 14336 15917 16000 16231 22257 19947 14685 13917 12851 9349 7306 6615 5996 5711 12173 69096 360757 1.37635e+06 2.99764e+06 6.1136e+06 1.01346e+07 1.17211e+07 1.2366e+07 1.03019e+07 7.68361e+06 5.07464e+06 3.40031e+06 2.55742e+06 2.07838e+06 2.13863e+06
9.99243e-09 14225 15814 15802 15921 21844 19470 14143 13313 12361 8884 6953 6235 5672 5409 12205 77051 435067 1.76383e+06 4.10258e+06 8.38749e+06 1.44318e+07 1.66464e+07 1.81191e+07 1.4387e+07 1.08046e+07 7.02327e+06 4.52626e+06 3.33984e+06 2.86863e+06 2.28226e+06
1.03768e-08 14140 15677 15454 15566 21439 18907 13565 12841 11937 8483 6610 5932 5415 5093 12195 86141 522820 2.18487e+06 5.61226e+06 1.17207e+07 2.08346e+07 2.36354e+07 2.57561e+07 2.04056e+07 1.50834e+07 9.72743e+06 6.25657e+06 4.49389e+06 3.83338e+06 2.97712e+06
1.07611e-08 14025 15605 15135 15218 20963 18304 13077 12296 11409 8099 6314 5649 5156 4874 12185 95532 629732 2.27187e+06 7.49888e+06 1.63633e+07 2.43469e+07 2.36525e+07 2.56935e+07 2.57106e+07 2.13229e+07 1.3381e+07 8.84163e+06 6.05925e+06 5.2228e+06 4.1869e+06
1.11454e-08 13931 15484 14804 14853 20665 17884 12596 11787 10968 7680 5995 5374 4866 4661 12213 106053 773447 2.94981e+06 9.98464e+06 2.20787e+07 3.00548e+07 3.32235e+07 3.57062e+07 2.90431e+07 2.15292e+07 1.87654e+07 1.2337e+07 8.24974e+06 7.2015e+06 5.78775e+06
