x,y
3.504696,9.419719
3.5197506,8.716717
8.578616,8.133531
9.097109,8.303787
6.8086853,8.286976
3.9033482,9.718229
4.4418664,9.7727375
3.322578,8.006045
3.7051532,9.178851
5.119388,9.431736
5.3440847,10.34313
5.4766264,5.4795985
6.27254,5.5982246
3.1825314,9.11548
4.3221774,6.485707
4.414253,7.0271893
3.1085896,8.773992
3.381688,8.9087715
2.8036938,8.106367
4.3697853,10.918759
5.850859,6.1931386
5.34735,6.4508047
6.618238,6.3691454
8.551627,6.1816406
6.555701,6.6039906
6.2087474,11.009956
6.427091,10.36033
8.09548,7.5167685
7.443545,9.661324
6.5080776,8.678892
7.1246686,10.006593
9.306548,7.761576
8.274923,8.113285
8.12631,9.605925
8.039627,9.071978
8.328687,8.908167
8.793514,7.700374
7.8151584,8.542441
8.1890745,6.904138
5.136887,7.940737
5.7763166,11.480733
5.519115,11.927478
6.0323935,12.237319
5.572792,8.127166
4.1619434,6.972795
6.9623837,6.9359174
5.4128633,9.369896
8.337514,6.465362
7.5521235,6.017824
7.962302,6.252749
7.552166,5.8590736
8.622784,7.628941
5.033658,13.018984
7.66268,7.920244
7.7019506,11.60694
7.7906094,10.500784
9.270887,7.64573
8.38106,9.118909
8.8702345,6.72142
5.1764097,7.650497
3.667032,7.986614
4.980362,6.131656
4.666146,8.114643
4.5914984,7.442714
4.2469463,7.9785843
3.745213,8.183125
9.221785,10.467357
8.943912,11.201039
5.3714585,12.523901
4.5564265,12.53623
6.8134093,11.53936
8.421223,7.7927923
3.2271762,7.5674496
7.9258294,7.5937753
6.3350005,8.929104
5.537051,8.915838
5.4996643,10.87602
5.185521,10.911989
6.0356736,8.001971
4.980971,12.312676
4.0835876,7.881666
4.9228044,7.413675
4.5834684,9.164748
6.7848268,10.001532
5.8168664,11.7663965
6.4463897,11.752283
6.5341315,11.892667
4.6903753,12.541499
6.098689,6.3527584
6.468232,11.129717
7.313032,11.089813
5.6624017,12.482344
7.451096,10.429577
7.4878798,11.341015
7.5609107,7.1481705
7.747687,6.856258
7.175957,7.0029883
7.5244823,10.994746
7.869959,10.556958
7.244443,7.5011725
5.413037,10.509948
4.6985593,11.741815
6.5052834,6.3105836
5.6405363,8.383821
5.975743,5.276747
9.070414,10.767373
5.4584475,9.976649
5.8179536,9.186455
4.4993877,7.846284
8.842592,7.1922274
7.420858,8.144569
7.384001,8.6276245
5.959311,9.856006
3.8165138,9.002814
8.024325,11.329399
8.471181,9.994917
7.334721,9.147673
7.3145785,6.2441525
5.929233,9.162405
8.282191,9.546661
8.473158,8.834236
7.8344364,9.904506
5.4711175,12.010435
7.359348,8.725173
5.1335726,10.137987
4.9418054,12.375961
7.0234528,7.8223233
7.1030607,10.741857
5.250181,11.5797825
4.4570484,9.467568
5.1536183,9.621585
5.404735,9.8638525
6.023822,10.895737
5.1868916,9.080447
6.2826943,9.617429
4.624856,8.422422
4.790173,9.88451
5.0904937,9.651141
8.999842,7.41161
8.7718725,10.876626
7.1304183,9.35832
5.860846,5.699586
4.299625,9.409935
4.18165,7.500696
8.240308,8.824497
4.612279,10.669542
6.4190044,10.25598
6.8139615,8.989584
9.153674,10.903803
6.6927958,10.870477
4.9943366,11.3309
8.22067,9.480278
6.05948,5.478985
9.28009,8.017423
5.90178,9.042948
6.1724434,8.524045
6.3434925,9.872593
5.1514764,9.569504
4.628321,6.77943
3.103765,8.372161
7.959282,8.465562
9.49767,9.311003
7.1407228,10.220641
7.359075,6.8447504
4.009571,8.284476
7.82775,11.308572
7.0111914,10.547342
5.018955,12.87831
6.462091,5.292987
8.669728,10.728326
4.3192396,10.305924
5.6509404,6.329453
6.1206746,7.588951
9.268872,8.981918
5.588461,7.214745
6.764013,8.652192
7.616742,9.351637
4.24043,8.237516
7.161239,9.245121
5.784957,7.6275854
5.934018,7.347691
5.6080914,7.356979
7.2222342,9.778161
6.0464897,7.4659534
5.4963617,8.62025
9.366334,9.582189
8.796673,8.343203
6.603626,7.1685886
7.0509496,7.4586124
5.522545,6.592027
9.5801325,9.174604
6.683416,8.681793
7.0974092,8.622115
9.303817,9.501007
8.898278,9.859896
6.1290207,9.352084
9.685558,9.017472
5.1292915,6.8255663
