%  ASCII export : 
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%            posX             posY             posZ             momX             momY             momZ             mass           charge     macro-charge             time       particleID         sourceID

      0.058391955      0.016712172      -0.10169251    -0.0026859366   -0.00051764579     0.0073041758    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1719                1
      0.058533531       0.10060245     -0.021403365    -0.0070495694     -0.011337733     0.0040093944    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1704                1
      0.058662191      0.094285645     -0.040395875    -0.0051727076     -0.018227395       0.01052568    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1713                1
      0.059145298      0.097780727      0.030843755     -0.016901026     -0.032296292     0.0011463462    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1720                1
      0.058234688     -0.097875379      0.031539164     -0.021402763      0.015119047    0.00047093094    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1715                1
      0.058533635      -0.10079855      -0.02128434      -0.01431505     0.0090848384     0.0021299077    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1702                1
        0.0587743      -0.10064054     -0.020928232    -0.0090985475      0.013348278     0.0095551778    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1703                1
      0.059506506      0.096574388      0.034267329     -0.011723185     -0.022381598     -0.013196815    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1689                1
      0.059158508       0.10062066     -0.019856371    -0.0041845371     -0.021948744     0.0091813467    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1699                1
      0.059094761      0.091445424     -0.046247717    -0.0060163573     -0.017067287      0.012115206    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1681                1
      0.058779716       0.10261772    -0.0052878782    -0.0035308169     -0.016454645     0.0020864105    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1716                1
      0.058674052      0.093048938     -0.043968853    -0.0069494308     -0.011325199     0.0060757282    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1700                1
      0.058951631      -0.10069515     -0.020747999     -0.006760092      0.014071691       0.00177031    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1691                1
      0.058510695       0.10071091     -0.021421112    -0.0074073575    -0.0085218269      0.003636667    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1705                1
      0.058461688      0.075398915      0.070294991    -0.0065001575    -0.0053104786    -0.0020442586    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1693                1
      0.059181426      0.093124911      -0.04400488    -0.0080919182     -0.011039878     0.0077239517    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1684                1
        0.0591865     -0.019500719      -0.10076982     -0.010252077     0.0042073331      0.025102697    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1701                1
      0.058547541       0.10063318     -0.020673105    -0.0065223724     -0.013256458     0.0033350601    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1688                1
      0.059405845       0.10027602     -0.019384017    -0.0093072774     -0.033971667     0.0058792746    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1683                1
      0.058677047      0.093215384     -0.043785568     -0.013580268     -0.012123935      0.006762886    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1690                1
      0.058613509      -0.10090158     -0.020611683     -0.014331376     0.0097555248      0.004732192    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1692                1
      0.058465015      0.017766243      -0.10129447     -0.013531798    -0.0034276089      0.015352128    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1709                1
      0.059120581       0.09790685      0.030345973     -0.013753183     -0.028050417    -0.0079931347    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1708                1
      0.058521088       0.10054528      -0.02000609    -0.0057770396     -0.019517234     0.0041040001    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1694                1
      0.059103999       0.10072398     -0.019704174    -0.0043182638     -0.021019146     0.0024524517    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1696                1
        0.0588319      0.014043475      -0.10169666    -0.0079905484    -0.0017569213      0.020217022    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1695                1
      0.059010614       0.10081694     -0.019466773     -0.006186876      -0.02198001     0.0037023856    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1725                1
      0.059139676      0.013720061      -0.10166604    -0.0081869597   -0.00044476046      0.024536192    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1697                1
      0.059198543       0.10089272     -0.019765384    -0.0085098734     -0.019288156     0.0050262734    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1706                1
      0.058570657      -0.10094287     -0.020975703     -0.007822277     0.0056980825     0.0033953201    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1718                1
       0.05893372      0.091491707     -0.046342582    -0.0080651557     -0.016251251       0.01089316    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1682                1
      0.058483113      0.075066559      0.070166029     -0.012315537     -0.010278509     -0.011367225    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1711                1
      0.058763735     -0.088164605     -0.052829072      -0.01395325      0.013409546     0.0098788226    9.1093825e-31   -1.6021766e-19   -4.1106212e-15      6.98715e-18             1680                1
