dx,dy,dz,phi,theta,azimuth,zenith,utm_easting,utm_northing,utm_z,utm_zone,utm_reference_elipsoid,det_latitude,det_longitude,meridian_convergence,year,month,day,hour,min,sec,eq_ra,eq_dec,gal_lon,gal_lat,y2000
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.17381573164297,0.6333937376083948,1.2387269707325586,0.10164857485873524,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,6.1686102457149214,0.6334303375208864,1.8477957779879877,-0.41873001997981824,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.880240064462584,0.6334455348832432,2.6865578337923375,-0.30324034945608574,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.8750532628689576,0.6334255506811108,3.161945842742768,0.3332283452604346,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.869843772823574,0.6333885767551046,3.228645288396873,1.1214490404425204,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.8646114584368765,0.6333682103583778,1.0614725738852155,1.1195744379403318,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.85937690994898,0.6333829225518277,1.1298408520454808,0.3314249944244613,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.854162711151644,0.6334193082499351,1.606184765657966,-0.3043315774262282,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.5657876305035646,0.6334443023041126,2.4452780937715004,-0.4181059707414741,True
0.0,0.0,-1.0,0.0,3.141592653589793,-3.141592653589793,0.0,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.5606041703529148,0.6334352299841863,3.053310896544841,0.10331960583138798,True
